pr_number,title_length,body_length,title_word_count,body_word_count,is_draft,commits_24h,commit_authors_24h,files_changed_24h,additions_24h,deletions_24h,total_changes_24h,changes_per_commit_24h,files_per_commit_24h,deletion_ratio_24h,has_commit_activity_24h,has_file_activity_24h,change_risk_label
332872,59,1250,8,183,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332874,46,477,7,62,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332875,70,757,14,88,False,1.0,1.0,2.0,3.0,3.0,6.0,6.0,2.0,0.5,1,1,0
332876,66,1254,8,163,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332878,55,2338,7,350,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332890,43,1250,5,163,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
332891,79,1852,10,192,False,1.0,1.0,6.0,54.0,30.0,84.0,84.0,6.0,0.3571428571428571,1,1,0
332892,62,2145,10,321,False,14.0,1.0,16.0,198.0,204.0,402.0,28.714285714285715,1.1428571428571428,0.5074626865671642,1,1,0
332893,58,909,8,121,False,1.0,1.0,2.0,149.0,11.0,160.0,160.0,2.0,0.06875,1,1,0
332895,58,509,8,62,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332899,54,0,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332900,43,1220,6,155,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332904,67,0,9,0,False,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1,1,0
332908,68,1232,9,152,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332909,44,3187,6,251,False,1.0,1.0,1.0,8.0,8.0,16.0,16.0,1.0,0.5,1,1,0
332911,55,2836,9,429,False,1.0,1.0,4.0,111.0,19.0,130.0,130.0,4.0,0.1461538461538461,1,1,0
332916,35,0,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332918,47,1011,9,139,True,2.0,1.0,2.0,210.0,21.0,231.0,115.5,1.0,0.0909090909090909,1,1,0
332922,39,763,5,115,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332923,59,2930,7,368,False,1.0,1.0,2.0,21.0,6.0,27.0,27.0,2.0,0.2222222222222222,1,1,0
332926,70,2252,9,343,False,1.0,1.0,3.0,57.0,9.0,66.0,66.0,3.0,0.1363636363636363,1,1,0
332929,65,1944,9,279,False,2.0,1.0,38.0,857.0,294.0,1151.0,575.5,19.0,0.2554300608166811,1,1,1
332931,44,687,8,104,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332932,36,1387,5,195,False,4.0,1.0,10.0,113.0,18.0,131.0,32.75,2.5,0.1374045801526717,1,1,0
332935,28,578,5,30,True,5.0,1.0,9.0,1111.0,19.0,1130.0,226.0,1.8,0.0168141592920353,1,1,0
332937,65,1835,11,257,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
332939,76,343,13,49,False,2.0,1.0,2.0,18.0,23.0,41.0,20.5,1.0,0.5609756097560976,1,1,0
332941,45,766,6,104,False,1.0,1.0,3.0,24.0,14.0,38.0,38.0,3.0,0.3684210526315789,1,1,0
332942,54,792,8,101,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332943,30,343,5,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332945,84,3359,9,400,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332948,48,2853,8,458,False,2.0,1.0,7.0,469.0,35.0,504.0,252.0,3.5,0.0694444444444444,1,1,1
332950,54,754,10,114,False,3.0,1.0,262.0,14774.0,3125.0,17899.0,5966.333333333333,87.33333333333333,0.1745907592602938,1,1,1
332951,35,678,6,83,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332952,57,2318,10,298,False,4.0,2.0,406.0,27377.0,3940.0,31317.0,7829.25,101.5,0.1258102627965641,1,1,1
332953,42,371,6,56,False,1.0,1.0,2.0,37.0,1.0,38.0,38.0,2.0,0.0263157894736842,1,1,0
332958,20,67,3,9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332961,46,2798,7,338,False,1.0,1.0,13.0,993.0,162.0,1155.0,1155.0,13.0,0.1402597402597402,1,1,0
332962,44,3001,6,332,False,1.0,1.0,6.0,326.0,58.0,384.0,384.0,6.0,0.1510416666666666,1,1,0
332963,35,2670,5,318,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332964,39,2557,5,280,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332965,41,2776,5,331,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332966,42,2544,6,310,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332967,37,2840,5,309,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332968,35,2364,4,283,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332970,48,534,6,58,False,1.0,1.0,2.0,6.0,1.0,7.0,7.0,2.0,0.1428571428571428,1,1,0
332971,27,252,4,32,False,5.0,2.0,2.0,4.0,231.0,235.0,47.0,0.4,0.9829787234042552,1,1,0
332974,59,1622,8,232,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332976,62,170,10,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332977,46,782,7,97,False,1.0,1.0,1.0,6.0,0.0,6.0,6.0,1.0,0.0,1,1,0
332979,43,902,7,124,False,2.0,1.0,8.0,118.0,83.0,201.0,100.5,4.0,0.4129353233830846,1,1,0
332981,47,576,6,68,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332982,56,7462,9,1050,False,2.0,1.0,10.0,251.0,31.0,282.0,141.0,5.0,0.1099290780141844,1,1,1
332984,49,963,6,141,False,1.0,1.0,2.0,4.0,3.0,7.0,7.0,2.0,0.4285714285714285,1,1,0
332985,11,161,2,29,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
332987,58,4925,9,730,False,6.0,1.0,316.0,12973.0,2005.0,14978.0,2496.333333333333,52.66666666666666,0.1338629990652957,1,1,1
332989,40,572,7,78,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332992,60,1990,10,292,False,1.0,1.0,2.0,58.0,0.0,58.0,58.0,2.0,0.0,1,1,0
332994,40,929,5,128,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
332998,59,403,8,57,False,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1
332999,54,784,10,110,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333000,47,2534,8,338,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
333003,38,299,5,46,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333008,38,394,6,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333010,41,272,5,29,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333011,46,1287,7,155,False,2.0,1.0,2.0,13.0,32.0,45.0,22.5,1.0,0.7111111111111111,1,1,0
333014,41,1086,7,188,False,1.0,1.0,4.0,80.0,11.0,91.0,91.0,4.0,0.1208791208791208,1,1,1
333021,82,616,11,43,False,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,0.8333333333333334,1,1,0
333022,82,5609,9,678,False,2.0,1.0,1.0,2.0,6.0,8.0,4.0,0.5,0.75,1,1,0
333027,58,828,8,101,False,4.0,1.0,6.0,142.0,42.0,184.0,46.0,1.5,0.2282608695652173,1,1,0
333028,54,734,9,92,False,1.0,1.0,1.0,10.0,2.0,12.0,12.0,1.0,0.1666666666666666,1,1,0
333029,120,343,18,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333030,50,808,8,113,False,2.0,1.0,186.0,15545.0,2718.0,18263.0,9131.5,93.0,0.1488254941685375,1,1,1
333031,46,381,6,46,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333032,56,1453,10,222,False,2.0,1.0,11.0,394.0,41.0,435.0,217.5,5.5,0.0942528735632183,1,1,1
333036,35,103,7,3,False,1.0,1.0,47.0,1459.0,193.0,1652.0,1652.0,47.0,0.1168280871670702,1,1,0
333038,62,1911,12,321,False,1.0,1.0,4.0,98.0,19.0,117.0,117.0,4.0,0.1623931623931624,1,1,1
333040,74,1645,8,226,False,1.0,1.0,3.0,44.0,9.0,53.0,53.0,3.0,0.1698113207547169,1,1,0
333041,22,691,4,75,False,3.0,1.0,80.0,7883.0,339.0,8222.0,2740.6666666666665,26.666666666666668,0.0412308440768669,1,1,1
333043,63,1624,9,233,False,2.0,2.0,1.0,13.0,6.0,19.0,9.5,0.5,0.3157894736842105,1,1,0
333044,74,2543,11,346,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333045,49,3151,7,438,False,6.0,1.0,147.0,9905.0,603.0,10508.0,1751.3333333333333,24.5,0.0573848496383707,1,1,1
333047,44,835,7,131,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333048,43,527,6,51,False,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1,1,0
333050,48,611,6,73,False,1.0,1.0,2.0,53.0,4.0,57.0,57.0,2.0,0.0701754385964912,1,1,0
333051,41,5169,6,641,False,4.0,1.0,15.0,656.0,275.0,931.0,232.75,3.75,0.2953813104189044,1,1,0
333052,40,262,5,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333055,66,384,8,57,False,1.0,1.0,1.0,14.0,3.0,17.0,17.0,1.0,0.1764705882352941,1,1,0
333056,72,168,10,32,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333057,91,1808,13,248,False,1.0,1.0,4.0,104.0,23.0,127.0,127.0,4.0,0.1811023622047244,1,1,0
333058,43,829,7,105,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333059,78,6859,9,523,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333061,45,718,6,110,False,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1,1,0
333072,39,730,4,86,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
333073,80,6303,9,417,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333074,56,8429,7,389,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333075,65,537,9,69,False,4.0,1.0,2.0,6.0,11.0,17.0,4.25,0.5,0.6470588235294118,1,1,0
333076,66,707,11,101,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
333078,45,1904,6,246,False,7.0,1.0,11.0,566.0,345.0,911.0,130.14285714285714,1.5714285714285714,0.3787047200878156,1,1,0
333080,53,464,7,69,False,4.0,1.0,261.0,9308.0,2133.0,11441.0,2860.25,65.25,0.1864347522069749,1,1,1
333081,70,336,7,45,False,1.0,1.0,1.0,5.0,4.0,9.0,9.0,1.0,0.4444444444444444,1,1,0
333082,52,1938,7,214,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333083,49,1896,6,250,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333084,48,2764,8,453,False,2.0,1.0,3.0,59.0,73.0,132.0,66.0,1.5,0.553030303030303,1,1,0
333086,71,31,11,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333088,68,3033,11,410,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333090,53,732,6,82,False,1.0,1.0,1.0,1.0,7.0,8.0,8.0,1.0,0.875,1,1,0
333091,111,4599,13,558,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333094,37,810,7,110,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333096,51,1323,6,170,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333098,66,4218,10,669,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333101,43,1385,7,191,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333102,83,10032,9,851,True,1.0,1.0,4.0,51.0,51.0,102.0,102.0,4.0,0.5,1,1,0
333103,76,2091,8,172,True,1.0,1.0,20.0,31.0,19.0,50.0,50.0,20.0,0.38,1,1,0
333105,76,343,14,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333108,51,1834,7,150,True,2.0,1.0,14.0,380.0,71.0,451.0,225.5,7.0,0.1574279379157428,1,1,0
333110,58,343,8,49,False,1.0,1.0,13.0,31.0,97.0,128.0,128.0,13.0,0.7578125,1,1,0
333115,41,1738,5,232,False,1.0,1.0,2.0,189.0,52.0,241.0,241.0,2.0,0.2157676348547718,1,1,0
333117,53,1890,8,202,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333120,45,1058,7,128,False,2.0,1.0,155.0,6415.0,4116.0,10531.0,5265.5,77.5,0.3908460734972937,1,1,1
333122,44,232,7,40,False,1.0,1.0,2.0,56.0,71.0,127.0,127.0,2.0,0.5590551181102362,1,1,0
333124,59,343,8,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333126,50,343,8,49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333127,61,2374,7,290,True,1.0,1.0,2.0,6.0,2.0,8.0,8.0,2.0,0.25,1,1,1
333130,45,646,7,97,False,1.0,1.0,1.0,30.0,0.0,30.0,30.0,1.0,0.0,1,1,1
333133,48,343,8,49,False,1.0,1.0,3.0,41.0,4.0,45.0,45.0,3.0,0.0888888888888888,1,1,0
333135,37,308,5,50,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333137,36,577,6,87,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333138,47,441,7,60,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
333144,48,616,7,61,False,1.0,1.0,4.0,55.0,10.0,65.0,65.0,4.0,0.1538461538461538,1,1,0
333152,55,350,8,46,False,1.0,1.0,1.0,5.0,5.0,10.0,10.0,1.0,0.5,1,1,0
333155,83,2074,13,237,False,1.0,1.0,2.0,44.0,3.0,47.0,47.0,2.0,0.0638297872340425,1,1,1
333157,57,839,8,126,False,2.0,1.0,301.0,9344.0,3427.0,12771.0,6385.5,150.5,0.26834233810978,1,1,1
333158,45,13,7,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333161,73,53,8,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333162,56,2435,9,356,False,5.0,1.0,7.0,165.0,48.0,213.0,42.6,1.4,0.2253521126760563,1,1,0
333163,65,343,11,49,False,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.4,1,1,0
333164,41,598,7,72,False,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.5,1,1,0
333165,45,343,7,49,False,1.0,1.0,2.0,11.0,11.0,22.0,22.0,2.0,0.5,1,1,0
333166,38,223,6,33,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333167,76,2850,13,417,False,1.0,1.0,2.0,44.0,36.0,80.0,80.0,2.0,0.45,1,1,0
333169,58,762,9,116,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333171,62,1113,10,155,False,2.0,1.0,34.0,794.0,132.0,926.0,463.0,17.0,0.142548596112311,1,1,0
333179,19,13,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333181,78,343,5,49,False,2.0,1.0,5.0,77.0,18.0,95.0,47.5,2.5,0.1894736842105263,1,1,0
333182,31,779,5,100,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333183,43,731,7,86,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333184,83,3881,9,461,True,4.0,1.0,8.0,122.0,54.0,176.0,44.0,2.0,0.3068181818181818,1,1,0
333185,37,1660,4,248,False,1.0,1.0,2.0,38.0,7.0,45.0,45.0,2.0,0.1555555555555555,1,1,0
333186,42,1297,8,144,False,1.0,1.0,2.0,42.0,13.0,55.0,55.0,2.0,0.2363636363636363,1,1,0
333187,42,935,7,110,False,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,0.6666666666666666,1,1,0
333189,50,562,7,84,False,6.0,2.0,315.0,8518.0,3210.0,11728.0,1954.6666666666667,52.5,0.2737039563437926,1,1,1
333191,44,784,5,86,False,4.0,1.0,60.0,1322.0,302.0,1624.0,406.0,15.0,0.1859605911330049,1,1,0
333195,15,403,3,51,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333196,54,1198,6,159,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
333198,76,1765,8,159,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333200,30,584,5,77,False,3.0,1.0,4.0,49.0,12.0,61.0,20.33333333333333,1.3333333333333333,0.1967213114754098,1,1,0
333201,77,2345,12,303,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333206,53,2889,6,380,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333211,33,768,5,90,False,12.0,1.0,10.0,317.0,327.0,644.0,53.66666666666666,0.8333333333333334,0.5077639751552795,1,1,0
333212,88,413,14,52,False,4.0,1.0,2.0,39.0,0.0,39.0,9.75,0.5,0.0,1,1,0
333214,60,1164,8,169,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333215,48,1550,6,210,True,4.0,1.0,9.0,438.0,168.0,606.0,151.5,2.25,0.2772277227722772,1,1,0
333216,44,343,7,49,False,3.0,1.0,4.0,72.0,12.0,84.0,28.0,1.3333333333333333,0.1428571428571428,1,1,0
333218,48,1196,6,160,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333222,52,618,7,77,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333226,58,479,8,65,False,4.0,1.0,300.0,12549.0,2537.0,15086.0,3771.5,75.0,0.1681691634628132,1,1,1
333227,91,5992,13,684,False,1.0,1.0,1.0,1.0,5.0,6.0,6.0,1.0,0.8333333333333334,1,1,0
333231,76,5899,12,672,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333235,90,5701,10,597,False,1.0,1.0,2.0,68.0,6.0,74.0,74.0,2.0,0.081081081081081,1,1,0
333236,83,4698,12,575,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333238,70,4251,9,595,False,2.0,2.0,58.0,3368.0,597.0,3965.0,1982.5,29.0,0.1505674653215636,1,1,1
333240,35,1065,5,150,False,7.0,1.0,139.0,1997.0,733.0,2730.0,390.0,19.857142857142858,0.2684981684981685,1,1,0
333241,33,890,6,96,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333243,66,988,9,141,False,1.0,1.0,2.0,12.0,16.0,28.0,28.0,2.0,0.5714285714285714,1,1,0
333244,32,984,6,107,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333247,49,729,6,101,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333249,68,6053,10,904,False,7.0,2.0,137.0,5023.0,855.0,5878.0,839.7142857142857,19.571428571428573,0.1454576386526029,1,1,1
333251,49,812,6,111,False,1.0,1.0,20.0,867.0,45.0,912.0,912.0,20.0,0.0493421052631578,1,1,0
333256,43,1466,7,200,False,2.0,1.0,9.0,129.0,85.0,214.0,107.0,4.5,0.397196261682243,1,1,1
333258,63,1304,8,175,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333260,37,833,4,81,False,1.0,1.0,3.0,45.0,17.0,62.0,62.0,3.0,0.2741935483870967,1,1,0
333262,49,472,6,56,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333263,38,1816,6,244,True,11.0,1.0,481.0,15962.0,6750.0,22712.0,2064.7272727272725,43.72727272727273,0.2971997182106375,1,1,1
333264,78,3826,7,466,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333271,72,2403,11,335,False,1.0,1.0,2.0,79.0,5.0,84.0,84.0,2.0,0.0595238095238095,1,1,1
333272,68,1054,12,161,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333273,51,1705,9,227,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333274,49,612,7,81,False,3.0,1.0,4.0,71.0,28.0,99.0,33.0,1.3333333333333333,0.2828282828282828,1,1,0
333275,31,480,6,66,False,2.0,1.0,4.0,147.0,95.0,242.0,121.0,2.0,0.3925619834710744,1,1,1
333277,53,2240,5,285,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333279,36,824,5,109,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333281,42,476,6,67,False,3.0,1.0,187.0,4806.0,2221.0,7027.0,2342.333333333333,62.333333333333336,0.3160666002561548,1,1,1
333282,48,2332,8,293,False,3.0,1.0,4.0,100.0,28.0,128.0,42.66666666666666,1.3333333333333333,0.21875,1,1,0
333285,66,490,7,73,False,1.0,1.0,1.0,25.0,17.0,42.0,42.0,1.0,0.4047619047619047,1,1,0
333286,45,3272,6,420,True,2.0,1.0,6.0,190.0,20.0,210.0,105.0,3.0,0.0952380952380952,1,1,1
333287,63,2406,9,341,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333288,55,3894,7,577,False,3.0,2.0,307.0,10070.0,3789.0,13859.0,4619.666666666667,102.33333333333331,0.2733963489429252,1,1,1
333289,58,4238,7,570,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333290,66,5237,6,713,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333291,67,4181,10,588,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333295,47,895,7,129,False,1.0,1.0,2.0,24.0,3.0,27.0,27.0,2.0,0.1111111111111111,1,1,0
333296,47,2147,6,274,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
333300,36,400,5,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333302,48,207,4,16,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333304,68,643,10,96,False,1.0,1.0,2.0,23.0,4.0,27.0,27.0,2.0,0.1481481481481481,1,1,0
333307,49,771,7,100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333308,74,709,11,96,False,2.0,1.0,4.0,37.0,11.0,48.0,24.0,2.0,0.2291666666666666,1,1,0
333314,38,619,6,94,False,1.0,1.0,1.0,4.0,3.0,7.0,7.0,1.0,0.4285714285714285,1,1,0
333318,84,8282,9,512,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333319,66,218,8,30,False,1.0,1.0,5.0,110.0,0.0,110.0,110.0,5.0,0.0,1,1,0
333326,64,799,10,104,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
333328,83,12249,9,1131,True,2.0,1.0,5.0,49.0,51.0,100.0,50.0,2.5,0.51,1,1,0
333333,61,2167,9,283,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333334,57,707,8,115,False,1.0,1.0,2.0,23.0,3.0,26.0,26.0,2.0,0.1153846153846153,1,1,0
333336,61,1473,7,179,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333340,50,823,8,100,False,1.0,1.0,1.0,17.0,0.0,17.0,17.0,1.0,0.0,1,1,0
333350,14,460,2,50,False,1.0,1.0,300.0,18085.0,5474.0,23559.0,23559.0,300.0,0.2323528163334606,1,1,1
333353,68,188,8,27,False,1.0,1.0,1.0,6.0,8.0,14.0,14.0,1.0,0.5714285714285714,1,1,0
333356,77,788,11,113,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333359,70,863,9,71,False,2.0,1.0,2.0,9.0,13.0,22.0,11.0,1.0,0.5909090909090909,1,1,0
333360,57,165,5,20,False,1.0,1.0,1.0,8.0,93.0,101.0,101.0,1.0,0.9207920792079208,1,1,0
333363,38,678,4,77,False,1.0,1.0,1.0,25.0,0.0,25.0,25.0,1.0,0.0,1,1,0
333365,44,2094,6,262,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
333372,18,2073,3,290,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333376,44,803,8,110,False,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
333381,50,1088,8,116,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333383,51,1095,7,122,False,1.0,1.0,1.0,3.0,2.0,5.0,5.0,1.0,0.4,1,1,1
333385,57,841,9,135,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333389,81,6620,9,741,True,2.0,1.0,5.0,51.0,53.0,104.0,52.0,2.5,0.5096153846153846,1,1,0
333390,65,963,8,106,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333391,56,743,7,111,False,2.0,1.0,89.0,6082.0,873.0,6955.0,3477.5,44.5,0.1255212077641984,1,1,1
333394,41,584,4,83,False,3.0,1.0,7.0,103.0,87.0,190.0,63.333333333333336,2.333333333333333,0.4578947368421052,1,1,1
333397,50,1077,7,124,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333398,51,811,6,107,False,1.0,1.0,1.0,7.0,6.0,13.0,13.0,1.0,0.4615384615384615,1,1,0
333399,71,1155,11,174,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
333404,41,434,6,65,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
